Temp,press,alti,CO,CO2,date
28.05,999.07,124.20,-0.63,782.94,2021-8-5 10:23:30
28.05,999.07,124.20,-0.74,784.53,2021-8-5 10:23:31
28.05,999.09,124.08,-0.74,785.07,2021-8-5 10:23:31
28.05,999.09,124.08,-0.86,787.20,2021-8-5 10:23:32
28.05,999.09,124.08,-0.51,797.85,2021-8-5 10:23:32
28.05,999.09,124.08,-0.51,797.59,2021-8-5 10:23:33
28.05,999.09,124.00,-0.98,802.65,2021-8-5 10:23:33
28.05,999.09,124.00,-0.74,801.31,2021-8-5 10:23:34
28.05,999.09,124.00,-1.09,798.65,2021-8-5 10:23:34
28.05,999.06,124.29,-0.74,797.85,2021-8-5 10:23:35
28.05,999.06,124.29,-1.09,799.72,2021-8-5 10:23:36
28.05,999.06,124.29,-0.74,795.19,2021-8-5 10:23:36
28.05,999.06,124.29,-0.98,795.72,2021-8-5 10:23:37
28.05,999.07,124.24,-0.51,792.79,2021-8-5 10:23:37
28.05,999.07,124.24,-0.74,791.73,2021-8-5 10:23:38
28.05,999.07,124.24,-0.63,793.59,2021-8-5 10:23:38
28.05,999.07,124.24,-0.63,793.06,2021-8-5 10:23:39
28.05,999.09,124.03,-0.63,780.01,2021-8-5 10:23:39
28.05,999.09,124.03,-1.21,786.67,2021-8-5 10:23:40
28.05,999.09,124.03,-0.86,786.93,2021-8-5 10:23:41
28.05,999.07,124.18,-0.98,786.40,2021-8-5 10:23:41
28.05,999.07,124.18,-0.98,793.06,2021-8-5 10:23:42
28.05,999.07,124.18,-0.86,787.46,2021-8-5 10:23:42
28.05,999.07,124.18,-1.68,783.20,2021-8-5 10:23:43
28.05,999.08,124.16,-0.74,791.19,2021-8-5 10:23:43
28.05,999.08,124.16,-0.74,793.06,2021-8-5 10:23:44
28.05,999.08,124.16,-0.74,790.93,2021-8-5 10:23:44
28.05,999.08,124.16,-0.63,800.25,2021-8-5 10:23:45
28.05,999.08,124.12,-0.74,797.05,2021-8-5 10:23:46
28.05,999.08,124.12,-0.86,792.52,2021-8-5 10:23:46
28.05,999.08,124.12,-0.86,796.25,2021-8-5 10:23:47
28.05,999.07,124.25,-0.74,787.46,2021-8-5 10:23:47
28.05,999.07,124.25,-0.86,788.26,2021-8-5 10:23:48
28.05,999.07,124.25,-0.74,789.33,2021-8-5 10:23:48
28.05,999.07,124.25,-0.98,785.87,2021-8-5 10:23:49
28.05,999.05,124.39,-0.86,785.07,2021-8-5 10:23:50
28.05,999.05,124.39,-0.63,785.07,2021-8-5 10:23:50
28.05,999.05,124.39,-0.74,782.14,2021-8-5 10:23:51
28.05,999.08,124.12,-0.86,785.33,2021-8-5 10:23:51
28.05,999.08,124.12,-0.74,789.86,2021-8-5 10:23:52
28.05,999.08,124.12,-0.74,782.67,2021-8-5 10:23:52
28.05,999.08,124.12,-0.98,787.73,2021-8-5 10:23:53
28.05,999.05,124.44,-0.63,796.25,2021-8-5 10:23:53
28.05,999.05,124.44,-0.63,795.99,2021-8-5 10:23:54
28.05,999.05,124.44,-0.74,808.51,2021-8-5 10:23:55
28.05,999.05,124.44,-0.74,800.51,2021-8-5 10:23:55
28.05,999.04,124.48,-0.98,790.13,2021-8-5 10:23:56
28.05,999.04,124.48,-1.09,789.60,2021-8-5 10:23:56
28.05,999.04,124.48,-0.74,786.93,2021-8-5 10:23:57
28.05,999.06,124.33,-0.74,782.67,2021-8-5 10:23:57
28.05,999.06,124.33,-0.74,782.67,2021-8-5 10:23:58
28.05,999.06,124.33,-0.74,786.40,2021-8-5 10:23:58
28.05,999.06,124.33,-0.51,786.40,2021-8-5 10:23:59
28.05,999.05,124.36,-0.98,780.01,2021-8-5 10:24:0
28.05,999.05,124.36,-0.74,780.27,2021-8-5 10:24:0
28.05,999.05,124.36,-0.63,785.33,2021-8-5 10:24:1
28.05,999.06,124.34,-0.86,785.60,2021-8-5 10:24:1
28.05,999.06,124.34,-0.74,788.00,2021-8-5 10:24:2
28.05,999.06,124.34,-0.98,792.52,2021-8-5 10:24:2
28.05,999.06,124.34,-0.86,786.67,2021-8-5 10:24:3
28.05,999.08,124.11,-0.86,795.99,2021-8-5 10:24:3
28.05,999.08,124.11,-0.63,798.12,2021-8-5 10:24:4
28.05,999.08,124.11,-0.74,795.99,2021-8-5 10:24:5
28.05,999.08,124.11,-0.51,789.33,2021-8-5 10:24:5
28.05,999.08,124.17,-0.86,790.13,2021-8-5 10:24:6
28.05,999.08,124.17,-0.86,778.68,2021-8-5 10:24:6
28.05,999.08,124.17,-0.86,778.41,2021-8-5 10:24:7
28.05,999.08,124.11,-0.86,776.28,2021-8-5 10:24:7
28.05,999.08,124.11,-0.86,778.41,2021-8-5 10:24:8
28.05,999.08,124.11,-0.98,784.53,2021-8-5 10:24:8
28.05,999.08,124.11,-0.74,783.20,2021-8-5 10:24:9
28.05,999.06,124.32,-0.63,787.20,2021-8-5 10:24:10
28.05,999.06,124.32,-1.09,789.06,2021-8-5 10:24:10
28.05,999.06,124.32,-0.74,781.87,2021-8-5 10:24:11
28.05,999.09,124.09,-0.63,784.53,2021-8-5 10:24:11
28.05,999.09,124.09,-0.63,785.07,2021-8-5 10:24:12
28.05,999.09,124.09,-0.74,788.80,2021-8-5 10:24:12
28.05,999.09,124.09,-0.39,790.13,2021-8-5 10:24:13
28.05,999.09,124.08,-0.98,789.33,2021-8-5 10:24:13
28.05,999.09,124.08,-0.74,789.06,2021-8-5 10:24:14
28.05,999.09,124.08,-0.98,788.53,2021-8-5 10:24:15
28.05,999.09,124.08,-1.45,786.67,2021-8-5 10:24:15
28.05,999.09,124.06,-0.74,786.13,2021-8-5 10:24:16
28.05,999.09,124.06,-1.21,782.14,2021-8-5 10:24:16
28.05,999.09,124.06,-0.98,783.47,2021-8-5 10:24:17
28.05,999.09,124.02,-0.74,776.28,2021-8-5 10:24:17
28.05,999.09,124.02,-0.51,778.14,2021-8-5 10:24:18
28.05,999.09,124.02,-0.86,774.15,2021-8-5 10:24:18
28.05,999.09,124.02,-1.09,778.41,2021-8-5 10:24:19
28.04,999.09,124.04,-0.63,779.74,2021-8-5 10:24:20
28.04,999.09,124.04,-1.09,781.61,2021-8-5 10:24:20
28.04,999.09,124.04,-0.98,781.61,2021-8-5 10:24:21
28.04,999.09,124.04,-0.98,781.34,2021-8-5 10:24:21
28.04,999.09,124.06,-0.74,784.27,2021-8-5 10:24:22
28.04,999.09,124.06,-0.98,789.60,2021-8-5 10:24:22
28.04,999.09,124.06,-0.86,788.53,2021-8-5 10:24:23
28.05,999.11,123.86,-1.45,782.40,2021-8-5 10:24:23
28.05,999.11,123.86,-0.98,781.34,2021-8-5 10:24:24
28.05,999.11,123.86,-1.09,780.27,2021-8-5 10:24:25
28.05,999.11,123.86,-0.74,780.54,2021-8-5 10:24:25
28.04,999.06,124.30,-1.33,786.40,2021-8-5 10:24:26
28.04,999.06,124.30,-1.68,778.14,2021-8-5 10:24:26
28.04,999.06,124.30,-1.68,770.15,2021-8-5 10:24:27
28.05,999.08,124.16,-0.63,763.49,2021-8-5 10:24:27
28.05,999.08,124.16,-0.74,770.15,2021-8-5 10:24:28
28.05,999.08,124.16,-0.74,772.28,2021-8-5 10:24:29
28.05,999.08,124.16,-0.74,772.55,2021-8-5 10:24:29
28.05,999.10,123.93,-0.86,779.74,2021-8-5 10:24:30
28.05,999.10,123.93,-0.39,789.06,2021-8-5 10:24:30
28.05,999.10,123.93,-0.63,786.40,2021-8-5 10:24:31
28.05,999.10,123.93,-0.74,778.94,2021-8-5 10:24:31
28.05,999.11,123.91,-0.74,780.54,2021-8-5 10:24:32
28.05,999.11,123.91,-0.74,786.67,2021-8-5 10:24:32
28.05,999.11,123.91,-0.74,786.13,2021-8-5 10:24:33
28.05,999.12,123.81,-1.09,794.92,2021-8-5 10:24:34
28.05,999.12,123.81,-1.21,782.14,2021-8-5 10:24:34
28.05,999.12,123.81,-1.09,772.02,2021-8-5 10:24:35
28.05,999.12,123.81,-0.63,767.49,2021-8-5 10:24:35
28.05,999.10,123.94,-0.86,761.63,2021-8-5 10:24:36
28.05,999.10,123.94,-1.09,762.43,2021-8-5 10:24:36
28.05,999.10,123.94,-1.09,764.03,2021-8-5 10:24:37
28.05,999.09,124.07,-1.21,772.02,2021-8-5 10:24:37
28.05,999.09,124.07,-0.63,779.74,2021-8-5 10:24:38
28.05,999.09,124.07,-0.63,779.47,2021-8-5 10:24:39
28.05,999.09,124.07,-0.86,775.75,2021-8-5 10:24:39
28.05,999.11,123.88,-1.09,778.68,2021-8-5 10:24:40
28.05,999.11,123.88,-0.63,776.81,2021-8-5 10:24:40
28.05,999.11,123.88,-1.09,781.87,2021-8-5 10:24:41
28.05,999.11,123.88,-0.74,788.53,2021-8-5 10:24:41
28.04,999.05,124.36,-0.86,788.00,2021-8-5 10:24:42
28.04,999.05,124.36,-1.09,782.14,2021-8-5 10:24:42
28.04,999.05,124.36,-1.09,782.14,2021-8-5 10:24:43
28.05,999.10,123.95,-0.86,776.54,2021-8-5 10:24:44
28.05,999.10,123.95,-0.86,772.55,2021-8-5 10:24:44
28.05,999.10,123.95,-0.98,773.88,2021-8-5 10:24:45
28.05,999.10,123.95,-1.45,778.68,2021-8-5 10:24:45
28.04,999.08,124.14,-0.51,773.35,2021-8-5 10:24:46
28.04,999.08,124.14,-0.63,776.01,2021-8-5 10:24:46
28.04,999.08,124.14,-0.86,772.02,2021-8-5 10:24:47
28.04,999.07,124.25,-0.63,773.88,2021-8-5 10:24:47
28.04,999.07,124.25,-0.74,774.68,2021-8-5 10:24:48
28.04,999.07,124.25,-0.86,775.21,2021-8-5 10:24:49
28.04,999.07,124.25,-0.51,782.14,2021-8-5 10:24:49
28.05,999.06,124.29,-0.51,772.55,2021-8-5 10:24:50
28.05,999.06,124.29,-0.86,780.81,2021-8-5 10:24:50
28.05,999.06,124.29,-0.63,780.54,2021-8-5 10:24:51
28.05,999.06,124.29,-0.86,782.14,2021-8-5 10:24:51
28.05,999.09,124.09,-0.86,786.13,2021-8-5 10:24:52
28.05,999.09,124.09,-0.98,785.87,2021-8-5 10:24:52
28.05,999.09,124.09,-0.74,781.87,2021-8-5 10:24:53
28.05,999.10,123.99,-1.09,787.20,2021-8-5 10:24:54
28.05,999.10,123.99,-0.98,782.67,2021-8-5 10:24:54
28.05,999.10,123.99,-1.09,775.75,2021-8-5 10:24:55
28.05,999.10,123.99,-0.63,774.41,2021-8-5 10:24:55
28.04,999.08,124.13,-0.39,771.75,2021-8-5 10:24:56
28.04,999.08,124.13,-1.09,773.62,2021-8-5 10:24:56
28.04,999.08,124.13,-1.33,774.41,2021-8-5 10:24:57
28.04,999.08,124.10,-0.74,768.29,2021-8-5 10:24:57
28.04,999.08,124.10,-0.63,765.09,2021-8-5 10:24:58
28.04,999.08,124.10,-0.86,764.29,2021-8-5 10:24:59
28.04,999.08,124.10,-0.86,764.56,2021-8-5 10:24:59
28.05,999.11,123.88,-1.21,771.75,2021-8-5 10:25:0
28.05,999.11,123.88,-0.98,771.75,2021-8-5 10:25:0
28.05,999.11,123.88,-0.86,773.35,2021-8-5 10:25:1
28.05,999.11,123.88,-0.51,778.41,2021-8-5 10:25:1
28.05,999.08,124.13,-0.74,781.87,2021-8-5 10:25:2
28.05,999.08,124.13,-0.74,779.21,2021-8-5 10:25:2
28.05,999.08,124.13,-0.98,779.74,2021-8-5 10:25:3
28.05,999.10,123.92,-0.63,778.94,2021-8-5 10:25:4
28.05,999.10,123.92,-0.86,776.28,2021-8-5 10:25:4
28.05,999.10,123.92,-1.33,770.42,2021-8-5 10:25:5
28.05,999.10,123.92,-0.74,763.76,2021-8-5 10:25:5
28.04,999.09,124.06,-1.09,761.63,2021-8-5 10:25:6
28.04,999.09,124.06,-0.74,763.23,2021-8-5 10:25:6
28.04,999.09,124.06,-0.74,762.96,2021-8-5 10:25:7
28.04,999.09,124.06,-1.68,770.15,2021-8-5 10:25:8
28.04,999.07,124.25,-0.98,770.15,2021-8-5 10:25:8
28.04,999.07,124.25,-0.98,777.34,2021-8-5 10:25:9
28.04,999.07,124.25,-1.09,780.01,2021-8-5 10:25:9
28.04,999.11,123.84,-0.63,781.07,2021-8-5 10:25:10
28.04,999.11,123.84,-0.74,780.27,2021-8-5 10:25:10
28.04,999.11,123.84,-1.09,781.61,2021-8-5 10:25:11
28.04,999.11,123.84,-1.09,789.06,2021-8-5 10:25:11
28.05,999.10,123.98,-1.09,786.40,2021-8-5 10:25:12
28.05,999.10,123.98,-0.98,775.75,2021-8-5 10:25:13
28.05,999.10,123.98,-0.74,769.35,2021-8-5 10:25:13
28.05,999.09,124.07,-1.21,765.63,2021-8-5 10:25:14
28.05,999.09,124.07,-0.74,768.82,2021-8-5 10:25:14
28.05,999.09,124.07,-0.86,773.35,2021-8-5 10:25:15
28.05,999.09,124.07,-0.86,770.15,2021-8-5 10:25:15
28.05,999.11,123.90,-1.33,769.89,2021-8-5 10:25:16
28.05,999.11,123.90,-0.98,769.89,2021-8-5 10:25:16
28.05,999.11,123.90,-0.86,776.54,2021-8-5 10:25:17
28.05,999.11,123.90,-0.98,779.74,2021-8-5 10:25:18
28.03,999.05,124.39,-0.51,788.80,2021-8-5 10:25:18
28.03,999.05,124.39,-0.63,789.33,2021-8-5 10:25:19
28.03,999.05,124.39,-0.63,779.21,2021-8-5 10:25:19
28.04,999.11,123.87,-1.09,784.53,2021-8-5 10:25:20
28.04,999.11,123.87,-0.86,780.01,2021-8-5 10:25:20
28.04,999.11,123.87,-0.86,780.81,2021-8-5 10:25:21
28.04,999.11,123.87,-0.74,791.99,2021-8-5 10:25:21
28.05,999.12,123.82,-0.63,789.06,2021-8-5 10:25:22
28.05,999.12,123.82,-0.86,790.13,2021-8-5 10:25:23
28.05,999.12,123.82,-0.51,778.94,2021-8-5 10:25:23
28.04,999.10,123.99,-0.98,779.47,2021-8-5 10:25:24
28.04,999.10,123.99,-0.86,780.01,2021-8-5 10:25:24
28.04,999.10,123.99,-1.09,772.82,2021-8-5 10:25:25
28.04,999.10,123.99,-0.74,772.02,2021-8-5 10:25:25
28.05,999.10,123.94,-0.74,776.54,2021-8-5 10:25:26
28.05,999.10,123.94,-0.98,772.82,2021-8-5 10:25:26
28.05,999.10,123.94,-0.86,781.87,2021-8-5 10:25:27
28.05,999.10,123.94,-1.09,782.40,2021-8-5 10:25:28
28.05,999.13,123.69,-0.98,785.07,2021-8-5 10:25:28
28.05,999.13,123.69,-1.09,786.13,2021-8-5 10:25:29
28.05,999.13,123.69,-0.98,785.07,2021-8-5 10:25:29
28.05,999.13,123.69,-0.74,785.87,2021-8-5 10:25:30
28.05,999.13,123.69,-0.98,786.40,2021-8-5 10:25:30
28.05,999.13,123.69,-0.98,786.40,2021-8-5 10:25:31
28.05,999.13,123.69,-0.51,783.47,2021-8-5 10:25:31
28.04,999.09,124.06,-0.98,783.74,2021-8-5 10:25:32
28.04,999.09,124.06,-0.74,784.53,2021-8-5 10:25:33
28.04,999.09,124.06,-0.63,781.07,2021-8-5 10:25:33
28.06,999.10,124.00,-1.09,774.95,2021-8-5 10:25:34
28.06,999.10,124.00,-0.98,780.54,2021-8-5 10:25:34
28.06,999.10,124.00,-0.51,782.67,2021-8-5 10:25:35
28.06,999.10,124.00,-0.98,784.53,2021-8-5 10:25:35
28.05,999.09,124.05,-1.09,785.87,2021-8-5 10:25:36
28.05,999.09,124.05,-0.98,780.54,2021-8-5 10:25:37
28.05,999.09,124.05,-0.74,779.47,2021-8-5 10:25:37
28.05,999.09,124.05,-0.63,780.01,2021-8-5 10:25:38
28.05,999.16,123.44,-0.51,782.40,2021-8-5 10:25:38
28.05,999.16,123.44,-0.86,785.60,2021-8-5 10:25:39
28.05,999.16,123.44,-0.74,786.93,2021-8-5 10:25:39
28.05,999.12,123.75,-0.63,786.93,2021-8-5 10:25:40
28.05,999.12,123.75,-0.86,790.93,2021-8-5 10:25:40
28.05,999.12,123.75,-0.74,793.06,2021-8-5 10:25:41
28.05,999.12,123.75,-1.33,791.99,2021-8-5 10:25:42
28.05,999.13,123.67,-0.86,787.20,2021-8-5 10:25:42
28.05,999.13,123.67,-0.51,786.13,2021-8-5 10:25:43
28.05,999.13,123.67,-0.98,784.27,2021-8-5 10:25:43
28.04,999.14,123.61,-0.74,785.60,2021-8-5 10:25:44
28.04,999.14,123.61,-1.56,784.80,2021-8-5 10:25:44
28.04,999.14,123.61,-0.63,788.53,2021-8-5 10:25:45
28.04,999.14,123.61,-0.74,789.86,2021-8-5 10:25:45
28.04,999.13,123.64,-0.86,785.87,2021-8-5 10:25:46
28.04,999.13,123.64,-0.74,790.39,2021-8-5 10:25:47
28.04,999.13,123.64,-0.86,793.86,2021-8-5 10:25:47
28.04,999.13,123.64,-0.63,794.66,2021-8-5 10:25:48
28.05,999.13,123.70,-0.86,799.45,2021-8-5 10:25:48
28.05,999.13,123.70,-0.63,797.05,2021-8-5 10:25:49
28.05,999.13,123.70,-0.86,797.05,2021-8-5 10:25:49
28.04,999.11,123.87,-0.74,795.19,2021-8-5 10:25:50
28.04,999.11,123.87,-0.63,794.39,2021-8-5 10:25:50
28.04,999.11,123.87,-1.09,794.92,2021-8-5 10:25:51
28.04,999.11,123.87,-0.74,785.87,2021-8-5 10:25:52
28.05,999.15,123.55,-0.63,776.01,2021-8-5 10:25:52
28.05,999.15,123.55,-0.74,776.54,2021-8-5 10:25:53
28.05,999.15,123.55,-0.74,779.47,2021-8-5 10:25:53
28.04,999.12,123.76,-0.98,778.94,2021-8-5 10:25:54
28.04,999.12,123.76,-0.98,779.47,2021-8-5 10:25:54
28.04,999.12,123.76,-0.63,778.94,2021-8-5 10:25:55
28.04,999.12,123.76,-0.86,778.94,2021-8-5 10:25:55
28.05,999.13,123.65,-0.98,782.94,2021-8-5 10:25:56
28.05,999.13,123.65,-0.86,787.20,2021-8-5 10:25:57
28.05,999.13,123.65,-1.09,787.73,2021-8-5 10:25:57
28.05,999.13,123.65,-0.63,794.12,2021-8-5 10:25:58
28.05,999.16,123.44,-0.86,796.25,2021-8-5 10:25:58
28.05,999.16,123.44,-0.51,801.05,2021-8-5 10:25:59
28.05,999.16,123.44,-0.51,801.05,2021-8-5 10:25:59
28.05,999.13,123.70,-0.74,797.59,2021-8-5 10:26:0
28.05,999.13,123.70,-0.63,791.99,2021-8-5 10:26:0
28.05,999.13,123.70,-0.63,791.73,2021-8-5 10:26:1
28.05,999.13,123.70,-0.74,788.53,2021-8-5 10:26:2
28.04,999.12,123.77,-0.63,790.13,2021-8-5 10:26:2
28.04,999.12,123.77,-0.74,790.39,2021-8-5 10:26:3
28.04,999.12,123.77,-0.98,790.39,2021-8-5 10:26:3
28.05,999.14,123.58,-0.98,789.33,2021-8-5 10:26:4
28.05,999.14,123.58,-0.98,786.67,2021-8-5 10:26:4
28.05,999.14,123.58,-1.09,785.60,2021-8-5 10:26:5
28.05,999.14,123.58,-0.98,786.40,2021-8-5 10:26:5
28.05,999.12,123.78,-0.98,797.59,2021-8-5 10:26:6
28.05,999.12,123.78,-1.33,807.44,2021-8-5 10:26:7
28.05,999.12,123.78,-0.86,806.91,2021-8-5 10:26:7
28.05,999.12,123.78,-1.33,802.65,2021-8-5 10:26:8
28.06,999.13,123.69,-1.09,795.45,2021-8-5 10:26:8
28.06,999.13,123.69,-1.21,792.52,2021-8-5 10:26:9
28.06,999.13,123.69,-0.63,790.93,2021-8-5 10:26:9
28.05,999.12,123.79,-0.51,792.26,2021-8-5 10:26:10
28.05,999.12,123.79,-0.63,789.33,2021-8-5 10:26:10
28.05,999.12,123.79,-0.86,789.06,2021-8-5 10:26:11
28.05,999.12,123.79,-1.09,790.13,2021-8-5 10:26:12
28.05,999.14,123.61,-0.86,790.39,2021-8-5 10:26:12
28.05,999.14,123.61,-0.63,789.86,2021-8-5 10:26:13
28.05,999.14,123.61,-0.74,794.39,2021-8-5 10:26:13
28.05,999.14,123.61,-0.74,795.99,2021-8-5 10:26:14
28.04,999.12,123.78,-0.86,793.59,2021-8-5 10:26:14
28.04,999.12,123.78,-1.09,792.52,2021-8-5 10:26:15
28.04,999.12,123.78,-0.74,789.06,2021-8-5 10:26:16
28.05,999.14,123.58,-0.63,794.39,2021-8-5 10:26:16
28.05,999.14,123.58,-0.98,798.92,2021-8-5 10:26:17
28.05,999.14,123.58,-1.09,801.85,2021-8-5 10:26:17
28.05,999.14,123.58,-0.98,801.85,2021-8-5 10:26:18
28.04,999.12,123.77,-0.63,800.25,2021-8-5 10:26:18
28.04,999.12,123.77,-0.74,800.51,2021-8-5 10:26:19
28.04,999.12,123.77,-0.98,802.11,2021-8-5 10:26:19
28.05,999.11,123.88,-1.09,802.11,2021-8-5 10:26:20
28.05,999.11,123.88,-0.98,803.18,2021-8-5 10:26:21
28.05,999.11,123.88,-0.74,791.99,2021-8-5 10:26:21
28.05,999.11,123.88,-0.86,791.46,2021-8-5 10:26:22
28.05,999.13,123.69,-0.63,794.92,2021-8-5 10:26:22
28.05,999.13,123.69,-0.63,797.05,2021-8-5 10:26:23
28.05,999.13,123.69,-0.51,793.86,2021-8-5 10:26:23
28.05,999.13,123.69,-1.56,792.26,2021-8-5 10:26:24
28.04,999.13,123.73,-0.74,787.20,2021-8-5 10:26:24
28.04,999.13,123.73,-1.09,788.26,2021-8-5 10:26:25
28.04,999.13,123.73,-0.74,798.65,2021-8-5 10:26:26
28.05,999.14,123.61,-1.09,799.18,2021-8-5 10:26:26
28.05,999.14,123.61,-0.98,799.72,2021-8-5 10:26:27
28.05,999.14,123.61,-0.98,806.64,2021-8-5 10:26:27
28.05,999.14,123.61,-0.98,801.05,2021-8-5 10:26:28
28.06,999.13,123.69,-0.74,797.05,2021-8-5 10:26:28
28.06,999.13,123.69,-0.86,802.38,2021-8-5 10:26:29
28.06,999.13,123.69,-0.63,800.78,2021-8-5 10:26:29
28.05,999.16,123.46,-1.09,803.44,2021-8-5 10:26:30
28.05,999.16,123.46,-0.63,799.18,2021-8-5 10:26:31
28.05,999.16,123.46,-0.98,790.39,2021-8-5 10:26:31
28.05,999.16,123.46,-0.98,789.60,2021-8-5 10:26:32
28.05,999.13,123.67,-0.74,789.60,2021-8-5 10:26:32
28.05,999.13,123.67,-1.09,788.53,2021-8-5 10:26:33
28.05,999.13,123.67,-1.21,789.86,2021-8-5 10:26:33
28.05,999.13,123.67,-0.51,792.26,2021-8-5 10:26:34
28.05,999.12,123.74,-0.63,791.73,2021-8-5 10:26:34
28.05,999.12,123.74,-0.74,797.85,2021-8-5 10:26:35
28.05,999.12,123.74,-0.86,802.65,2021-8-5 10:26:36
28.04,999.10,123.96,-0.98,805.58,2021-8-5 10:26:36
28.04,999.10,123.96,-0.74,810.90,2021-8-5 10:26:37
28.04,999.10,123.96,-1.21,815.43,2021-8-5 10:26:37
28.04,999.10,123.96,-0.51,810.64,2021-8-5 10:26:38
28.04,999.16,123.44,-0.63,810.64,2021-8-5 10:26:38
28.04,999.16,123.44,-1.21,798.38,2021-8-5 10:26:39
28.04,999.16,123.44,-0.86,792.26,2021-8-5 10:26:39
28.04,999.12,123.76,-0.63,793.06,2021-8-5 10:26:40
28.04,999.12,123.76,-0.74,793.59,2021-8-5 10:26:41
28.04,999.12,123.76,-0.98,794.92,2021-8-5 10:26:41
28.04,999.12,123.76,-0.74,800.78,2021-8-5 10:26:42
28.04,999.14,123.63,-0.74,800.25,2021-8-5 10:26:42
28.04,999.14,123.63,-1.56,804.78,2021-8-5 10:26:43
28.04,999.14,123.63,-0.74,802.38,2021-8-5 10:26:43
28.04,999.14,123.63,-0.98,802.38,2021-8-5 10:26:44
28.04,999.14,123.58,-0.63,801.05,2021-8-5 10:26:44
28.04,999.14,123.58,-0.63,799.45,2021-8-5 10:26:45
28.04,999.14,123.58,-0.51,804.51,2021-8-5 10:26:46
28.05,999.15,123.53,-0.86,804.51,2021-8-5 10:26:46
28.05,999.15,123.53,-0.51,803.71,2021-8-5 10:26:47
28.05,999.15,123.53,-0.98,806.37,2021-8-5 10:26:47
28.05,999.15,123.53,-0.74,799.98,2021-8-5 10:26:48
28.04,999.15,123.54,-0.74,802.65,2021-8-5 10:26:48
28.04,999.15,123.54,-0.86,796.52,2021-8-5 10:26:49
28.04,999.15,123.54,-1.21,796.79,2021-8-5 10:26:50
28.04,999.15,123.55,-0.74,797.32,2021-8-5 10:26:50
28.04,999.15,123.55,-0.63,803.18,2021-8-5 10:26:51
28.04,999.15,123.55,-0.51,798.38,2021-8-5 10:26:51
28.04,999.15,123.55,-0.51,798.92,2021-8-5 10:26:52
28.05,999.17,123.30,-0.86,799.18,2021-8-5 10:26:52
28.05,999.17,123.30,-1.21,802.11,2021-8-5 10:26:53
28.05,999.17,123.30,-0.74,801.58,2021-8-5 10:26:53
28.05,999.17,123.30,-0.51,807.97,2021-8-5 10:26:54
28.04,999.12,123.79,-0.74,800.25,2021-8-5 10:26:55
28.04,999.12,123.79,-0.98,799.18,2021-8-5 10:26:55
28.04,999.12,123.79,-0.86,802.11,2021-8-5 10:26:56
28.04,999.15,123.53,-0.39,799.72,2021-8-5 10:26:56
28.04,999.15,123.53,-0.86,799.98,2021-8-5 10:26:57
28.04,999.15,123.53,-0.63,803.44,2021-8-5 10:26:57
28.04,999.15,123.53,-1.33,802.65,2021-8-5 10:26:58
28.03,999.14,123.61,-0.63,810.90,2021-8-5 10:26:58
28.03,999.14,123.61,-0.51,810.90,2021-8-5 10:26:59
28.03,999.14,123.61,-0.74,802.38,2021-8-5 10:27:0
28.03,999.14,123.61,-0.86,801.05,2021-8-5 10:27:0
28.05,999.14,123.58,-1.09,798.12,2021-8-5 10:27:1
28.05,999.14,123.58,-0.74,797.05,2021-8-5 10:27:1
28.05,999.14,123.58,-0.63,805.31,2021-8-5 10:27:2
28.05,999.15,123.48,-0.86,798.92,2021-8-5 10:27:2
28.05,999.15,123.48,-1.21,797.32,2021-8-5 10:27:3
28.05,999.15,123.48,-0.86,801.31,2021-8-5 10:27:3
28.05,999.15,123.48,-0.51,802.11,2021-8-5 10:27:4
28.05,999.16,123.42,-1.33,804.78,2021-8-5 10:27:5
28.05,999.16,123.42,-1.09,809.04,2021-8-5 10:27:5
28.05,999.16,123.42,-0.63,809.57,2021-8-5 10:27:6
28.04,999.15,123.52,-0.74,806.64,2021-8-5 10:27:6
28.04,999.15,123.52,-0.74,805.31,2021-8-5 10:27:7
28.04,999.15,123.52,-0.63,805.84,2021-8-5 10:27:7
28.04,999.15,123.52,-1.21,806.11,2021-8-5 10:27:8
28.05,999.17,123.37,-0.86,804.51,2021-8-5 10:27:8
28.05,999.17,123.37,-1.33,804.78,2021-8-5 10:27:9
28.05,999.17,123.37,-0.74,800.25,2021-8-5 10:27:10
28.05,999.17,123.37,-1.09,792.52,2021-8-5 10:27:10
28.04,999.13,123.64,-0.74,795.99,2021-8-5 10:27:11
28.04,999.13,123.64,-0.86,797.32,2021-8-5 10:27:11
28.04,999.13,123.64,-0.86,799.98,2021-8-5 10:27:12
28.04,999.15,123.55,-0.74,791.73,2021-8-5 10:27:12
28.04,999.15,123.55,-0.98,794.12,2021-8-5 10:27:13
28.04,999.15,123.55,-0.86,793.59,2021-8-5 10:27:13
28.04,999.15,123.55,-1.09,799.98,2021-8-5 10:27:14
28.04,999.16,123.46,-0.63,807.44,2021-8-5 10:27:15
28.04,999.16,123.46,-0.98,818.89,2021-8-5 10:27:15
28.04,999.16,123.46,-0.51,814.36,2021-8-5 10:27:16
28.04,999.14,123.59,-0.63,811.43,2021-8-5 10:27:16
28.04,999.14,123.59,-0.86,806.37,2021-8-5 10:27:17
28.04,999.14,123.59,-0.63,801.58,2021-8-5 10:27:17
28.04,999.14,123.59,-0.51,794.39,2021-8-5 10:27:18
28.05,999.16,123.42,-0.63,793.59,2021-8-5 10:27:18
