27/08/2021,12:04:55,380,28.7,38.9,0.0,741.7
27/08/2021,12:04:56,380,28.7,38.9,0.0,741.7
27/08/2021,12:04:57,380,28.8,38.9,0.0,741.6
27/08/2021,12:04:58,380,28.7,38.9,0.0,741.8
27/08/2021,12:04:59,380,28.7,38.9,0.0,741.7
27/08/2021,12:05:00,382,28.6,38.9,0.0,741.7
27/08/2021,12:05:01,382,28.6,38.9,0.0,741.7
27/08/2021,12:05:02,382,28.6,38.9,0.0,741.7
27/08/2021,12:05:03,383,28.6,39.1,0.0,741.7
27/08/2021,12:05:04,381,28.6,39.1,0.0,741.7
27/08/2021,12:05:05,380,28.6,39.1,0.0,741.7
27/08/2021,12:05:06,379,28.6,39.2,0.0,741.7
27/08/2021,12:05:07,378,28.6,39.2,0.0,741.8
27/08/2021,12:05:08,378,28.6,39.4,0.0,741.7
27/08/2021,12:05:09,379,28.6,39.5,0.0,741.7
27/08/2021,12:05:10,379,28.6,39.5,0.0,741.7
27/08/2021,12:05:11,380,28.6,39.5,0.0,741.7
27/08/2021,12:05:12,381,28.7,39.5,0.0,741.7
27/08/2021,12:05:13,381,28.7,39.5,0.0,741.7
27/08/2021,12:05:14,381,28.7,39.5,0.0,741.7
27/08/2021,12:05:15,381,28.7,39.4,0.0,741.8
27/08/2021,12:05:16,381,28.7,39.5,0.0,741.7
27/08/2021,12:05:17,381,28.7,39.5,0.0,741.7
27/08/2021,12:05:18,381,28.4,39.4,0.0,741.7
27/08/2021,12:05:19,381,28.2,39.3,0.0,741.7
27/08/2021,12:05:20,381,28.1,39.2,0.0,741.7
27/08/2021,12:05:21,380,28.2,39.1,0.0,741.7
27/08/2021,12:05:22,379,28.3,39.3,0.0,741.7
27/08/2021,12:05:23,380,28.2,39.5,0.0,741.7
27/08/2021,12:05:24,379,28.0,39.6,0.0,741.7
27/08/2021,12:05:25,379,28.0,39.6,0.0,741.7
27/08/2021,12:05:26,380,28.2,39.8,0.0,741.7
27/08/2021,12:05:27,380,28.2,40.0,0.0,741.7
27/08/2021,12:05:28,380,28.1,40.1,0.0,741.7
27/08/2021,12:05:29,379,28.0,40.0,0.0,741.7
27/08/2021,12:05:30,379,28.2,40.0,0.0,741.8
27/08/2021,12:05:31,379,28.3,40.1,0.0,741.7
27/08/2021,12:05:32,378,28.4,40.1,0.0,741.7
27/08/2021,12:05:33,377,28.4,40.2,0.0,741.7
27/08/2021,12:05:34,379,28.5,40.3,0.0,741.7
27/08/2021,12:05:35,380,28.5,40.3,0.0,741.7
27/08/2021,12:05:36,380,28.6,40.5,0.0,741.7
27/08/2021,12:05:37,379,28.6,40.5,0.0,741.7
27/08/2021,12:05:38,381,28.5,40.5,0.0,741.7
27/08/2021,12:05:39,380,28.5,40.1,0.0,741.7
27/08/2021,12:05:40,379,28.6,39.9,0.0,741.6
27/08/2021,12:05:41,379,28.4,39.7,0.0,741.7
27/08/2021,12:05:42,379,28.4,39.6,0.0,741.7
27/08/2021,12:05:43,378,28.5,39.6,0.0,741.7
27/08/2021,12:05:44,377,28.6,39.5,0.0,741.7
27/08/2021,12:05:45,377,28.7,39.5,0.0,741.7
27/08/2021,12:05:46,377,28.7,39.4,0.0,741.7
27/08/2021,12:05:47,377,28.7,39.4,0.0,741.7
27/08/2021,12:05:48,377,28.7,39.4,0.0,741.9
27/08/2021,12:05:49,378,28.7,39.3,0.0,741.7
27/08/2021,12:05:50,380,28.7,39.3,0.0,741.7
27/08/2021,12:05:51,381,28.7,39.2,0.0,741.7
27/08/2021,12:05:52,380,28.6,39.1,0.0,741.7
27/08/2021,12:05:53,380,28.6,39.0,0.0,741.7
27/08/2021,12:05:54,381,28.7,39.0,0.0,741.8
27/08/2021,12:05:55,380,28.6,39.0,0.0,741.8
27/08/2021,12:05:56,380,28.3,38.9,0.0,741.7
27/08/2021,12:05:57,381,28.3,38.9,0.0,741.6
27/08/2021,12:05:58,381,28.4,39.0,0.0,741.7
27/08/2021,12:05:59,381,28.5,39.0,0.0,741.7
27/08/2021,12:06:00,381,28.5,39.0,0.0,741.7
27/08/2021,12:06:01,381,28.5,39.0,0.0,741.6
27/08/2021,12:06:02,381,28.6,39.0,0.0,741.7
27/08/2021,12:06:03,383,28.6,39.0,0.0,741.7
27/08/2021,12:06:04,384,28.7,39.2,0.0,741.8
27/08/2021,12:06:05,384,28.7,39.4,0.0,741.7
27/08/2021,12:06:06,384,28.8,39.6,0.0,741.7
27/08/2021,12:06:07,383,28.7,39.7,0.0,741.7
27/08/2021,12:06:08,383,28.7,39.7,0.0,741.7
27/08/2021,12:06:09,383,28.8,39.8,0.0,741.7
27/08/2021,12:06:10,382,28.7,39.7,0.0,741.7
27/08/2021,12:06:11,382,28.7,39.8,0.0,741.7
27/08/2021,12:06:12,382,28.7,39.7,0.0,741.7
27/08/2021,12:06:13,380,28.8,39.7,0.0,741.7
27/08/2021,12:06:14,379,28.7,39.6,0.0,741.7
27/08/2021,12:06:15,379,28.7,39.6,0.0,741.7
27/08/2021,12:06:16,379,28.5,39.6,0.0,741.7
27/08/2021,12:06:17,379,28.6,39.6,0.0,741.7
27/08/2021,12:06:18,380,28.6,39.6,0.0,741.7
27/08/2021,12:06:19,379,28.6,39.6,0.0,741.6
27/08/2021,12:06:20,379,28.3,39.5,0.0,741.6
27/08/2021,12:06:21,379,28.2,39.4,0.0,741.7
27/08/2021,12:06:22,378,28.2,39.4,0.0,741.7
27/08/2021,12:06:23,379,28.4,39.4,0.0,741.7
27/08/2021,12:06:24,379,28.5,39.4,0.0,741.6
27/08/2021,12:06:25,380,28.5,39.4,0.0,741.7
27/08/2021,12:06:26,380,28.5,39.4,0.0,741.7
27/08/2021,12:06:27,381,28.6,39.5,0.0,741.7
27/08/2021,12:06:28,380,28.6,39.5,0.0,741.7
27/08/2021,12:06:29,381,28.5,39.4,0.0,741.7
27/08/2021,12:06:30,381,28.5,39.3,0.0,741.7
27/08/2021,12:06:31,380,28.5,39.2,0.0,741.7
27/08/2021,12:06:32,380,28.6,39.2,0.0,741.7
27/08/2021,12:06:33,381,28.6,39.2,0.0,741.7
27/08/2021,12:06:34,380,28.7,39.4,0.0,741.6
27/08/2021,12:06:35,380,28.7,39.4,0.0,741.7
27/08/2021,12:06:36,381,28.6,39.6,0.0,741.6
27/08/2021,12:06:37,380,28.6,39.7,0.0,741.6
27/08/2021,12:06:38,381,28.7,39.7,0.0,741.6
27/08/2021,12:06:39,380,28.7,39.8,0.0,741.6
27/08/2021,12:06:40,380,28.6,39.9,0.0,741.6
